start,end,weight,startInstance,endInstance,startType,endType
5813011119,328533761,1,SLP216_R,PPL201_R,SLP216,PPL201
5813011119,330268940,1,SLP216_R,LHCENT9_R,SLP216,LHCENT9
5813011119,670915068,1,SLP216_R,mAL4A_L,SLP216,mAL4
5813011119,420623873,1,SLP216_R,SLP179_b_R,SLP216,SLP179_b
5813011119,578521941,1,SLP216_R,SLP187_R,SLP216,SLP187
5813011119,421650982,2,SLP216_R,aSP-g3B_R,SLP216,aSP-g3B
5813011119,328870472,2,SLP216_R,SLP440_R,SLP216,SLP440
5813011119,329206628,2,SLP216_R,SLP015_e_R,SLP216,SLP015_e
5813011119,451663172,1,SLP216_R,SLP018_R,SLP216,SLP018
5813011119,359892669,3,SLP216_R,SLP132_R,SLP216,SLP132
5813011119,483711811,2,SLP216_R,SLP187_R,SLP216,SLP187
5813011119,297580589,16,SLP216_R,SMP548_R,SLP216,SMP548
5813011119,673776769,4,SLP216_R,SMP156_R,SLP216,SMP156
5813011119,298258611,4,SLP216_R,SLP388_R,SLP216,SLP388
5813011119,298254384,12,SLP216_R,SLP376_R,SLP216,SLP376
5813011119,485430336,10,SLP216_R,aSP-g3B_R,SLP216,aSP-g3B
5813011119,5812980529,6,SLP216_R,SLP212_R,SLP216,SLP212
5813011119,515450389,2,SLP216_R,SLP243_R,SLP216,SLP243
5813011119,541347811,28,SLP216_R,SMP029_R,SLP216,SMP029
5813011119,604070433,34,SLP216_R,SMP029_R,SLP216,SMP029
5813011119,575197482,2,SLP216_R,SMP389_R,SLP216,SMP389
5813011119,550655668,23,SLP216_R,oviDNa_R,SLP216,oviDNa
5813011119,360591860,62,SLP216_R,SLP279_R,SLP216,SLP279
5813011119,452689494,130,SLP216_R,SMP550_R,SLP216,SMP550
735073668,297580589,1,mAL3A_L,SMP548_R,mAL3A,SMP548
735073668,452689494,1,mAL3A_L,SMP550_R,mAL3A,SMP550
735073668,5812980516,2,mAL3A_L,mAL4A_L,mAL3A,mAL4
735073668,575197482,1,mAL3A_L,SMP389_R,mAL3A,SMP389
735073668,359892669,2,mAL3A_L,SLP132_R,mAL3A,SLP132
735073668,604070433,2,mAL3A_L,SMP029_R,mAL3A,SMP029
735073668,541347811,4,mAL3A_L,SMP029_R,mAL3A,SMP029
735073668,5813011119,2,mAL3A_L,SLP216_R,mAL3A,SLP216
735073668,735415046,3,mAL3A_L,mAL3A_L,mAL3A,mAL3A
735073668,668876945,19,mAL3A_L,mAL3B_L,mAL3A,mAL3B
735073668,734724111,1,mAL3A_L,mAL3A_L,mAL3A,mAL3A
735073668,578189223,10,mAL3A_L,mAL3B_L,mAL3A,mAL3B
735073668,485430336,5,mAL3A_L,aSP-g3B_R,mAL3A,aSP-g3B
735073668,703351975,19,mAL3A_L,mAL3B_L,mAL3A,mAL3B
735073668,297519736,4,mAL3A_L,SLP011_R,mAL3A,SLP011
735073668,421650982,11,mAL3A_L,aSP-g3B_R,mAL3A,aSP-g3B
735073668,670915068,3,mAL3A_L,mAL4A_L,mAL3A,mAL4
735073668,329919036,7,mAL3A_L,aSP-g3A_R,mAL3A,aSP-g3A
735073668,610571450,20,mAL3A_L,mAL3B_L,mAL3A,mAL3B
735073668,671255587,1,mAL3A_L,mAL4A_L,mAL3A,mAL4
735073668,5812980330,30,mAL3A_L,mAL3B_L,mAL3A,mAL3B
577473231,328533761,1,mAL4A_L,PPL201_R,mAL4,PPL201
577473231,5813019955,1,mAL4A_L,SLP057_R,mAL4,SLP057
577473231,328861282,1,mAL4A_L,LHCENT1_R,mAL4,LHCENT1
577473231,330268940,1,mAL4A_L,LHCENT9_R,mAL4,LHCENT9
577473231,452689494,1,mAL4A_L,SMP550_R,mAL4,SMP550
577473231,359240144,7,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
577473231,5813047255,11,mAL4A_L,LHAV6a10_R,mAL4,LHAV6a10
577473231,298254384,2,mAL4A_L,SLP376_R,mAL4,SLP376
577473231,5813040707,10,mAL4A_L,SLP259_R,mAL4,SLP259
577473231,297519736,9,mAL4A_L,SLP011_R,mAL4,SLP011
577473231,5813011119,4,mAL4A_L,SLP216_R,mAL4,SLP216
577473231,359892669,5,mAL4A_L,SLP132_R,mAL4,SLP132
577473231,359926923,8,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
671255587,5813011119,1,mAL4A_L,SLP216_R,mAL4,SLP216
671255587,5813068669,3,mAL4A_L,LHCENT6_R,mAL4,LHCENT6
671255587,420973599,1,mAL4A_L,SLP191_R,mAL4,SLP191
671255587,297580589,1,mAL4A_L,SMP548_R,mAL4,SMP548
671255587,953004705,1,mAL4A_L,mAL3A_L,mAL4,mAL3A
671255587,359240144,4,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
671255587,329566174,4,mAL4A_L,OA-VPM3(NO2/NO3)_R,mAL4,OA-VPM3
671255587,421313563,3,mAL4A_L,SLP191_R,mAL4,SLP191
671255587,390589591,1,mAL4A_L,SLP113_R,mAL4,SLP113
671255587,607820937,1,mAL4A_L,SLP187_R,mAL4,SLP187
671255587,298254384,8,mAL4A_L,SLP376_R,mAL4,SLP376
671255587,668876945,1,mAL4A_L,mAL3B_L,mAL4,mAL3B
671255587,420623873,5,mAL4A_L,SLP179_b_R,mAL4,SLP179_b
671255587,421271305,1,mAL4A_L,SLP113_R,mAL4,SLP113
671255587,574710121,3,mAL4A_L,LHAV2f2_b_R,mAL4,LHAV2f2_b
671255587,575197482,3,mAL4A_L,SMP389_R,mAL4,SMP389
671255587,608534097,6,mAL4A_L,SLP215_R,mAL4,SLP215
671255587,5813019955,3,mAL4A_L,SLP057_R,mAL4,SLP057
671255587,360236724,10,mAL4A_L,LHAV4l1_R,mAL4,LHAV4l1
671255587,391311186,6,mAL4A_L,SLP179_b_R,mAL4,SLP179_b
671255587,573346324,9,mAL4A_L,LHAV2f2_b_R,mAL4,LHAV2f2_b
671255587,329206628,15,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
671255587,421641859,11,mAL4A_L,LHPD4c1_R,mAL4,LHPD4c1
671255587,604735525,5,mAL4A_L,LHAV2f2_a_R,mAL4,LHAV2f2_a
671255587,390271033,1,mAL4A_L,LHAV1e1_R,mAL4,LHAV1e1
671255587,393340402,14,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
671255587,359892669,12,mAL4A_L,SLP132_R,mAL4,SLP132
671255587,359926923,7,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
671255587,451663172,5,mAL4A_L,SLP018_R,mAL4,SLP018
671255587,670915068,4,mAL4A_L,mAL4A_L,mAL4,mAL4
671255587,700235813,15,mAL4A_L,mAL4A_L,mAL4,mAL4
297580589,517506265,1,SMP548_R,LHCENT4_R,SMP548,LHCENT4
297580589,483711811,1,SMP548_R,SLP187_R,SMP548,SLP187
297580589,298931773,1,SMP548_R,SLP404_R,SMP548,SLP404
297580589,393340402,1,SMP548_R,SLP015_e_R,SMP548,SLP015_e
297580589,452689494,1,SMP548_R,SMP550_R,SMP548,SMP550
297580589,391311186,1,SMP548_R,SLP179_b_R,SMP548,SLP179_b
297580589,5813049378,1,SMP548_R,SMP311_R,SMP548,SMP311
297580589,485430336,1,SMP548_R,aSP-g3B_R,SMP548,aSP-g3B
297580589,5813068669,1,SMP548_R,LHCENT6_R,SMP548,LHCENT6
297580589,329566197,3,SMP548_R,SMP549_R,SMP548,SMP549
297580589,550655668,1,SMP548_R,oviDNa_R,SMP548,oviDNa
297580589,5813009312,1,SMP548_R,SLP149_R,SMP548,SLP149
297580589,297230760,3,SMP548_R,5-HTPMPD01_R,SMP548,5-HTPMPD01
297580589,608534097,2,SMP548_R,SLP215_R,SMP548,SLP215
297580589,515450389,1,SMP548_R,SLP243_R,SMP548,SLP243
297580589,451663172,1,SMP548_R,SLP018_R,SMP548,SLP018
297580589,329566174,2,SMP548_R,OA-VPM3(NO2/NO3)_R,SMP548,OA-VPM3
297580589,329919036,1,SMP548_R,aSP-g3A_R,SMP548,aSP-g3A
297580589,328611004,2,SMP548_R,LHPV5e1_R,SMP548,LHPV5e1
297580589,5813078542,4,SMP548_R,SLP441_R,SMP548,SLP441
297580589,328533761,4,SMP548_R,PPL201_R,SMP548,PPL201
297580589,330268940,5,SMP548_R,LHCENT9_R,SMP548,LHCENT9
297580589,360591860,8,SMP548_R,SLP279_R,SMP548,SLP279
297580589,575197482,2,SMP548_R,SMP389_R,SMP548,SMP389
297580589,297519736,1,SMP548_R,SLP011_R,SMP548,SLP011
297580589,328870472,6,SMP548_R,SLP440_R,SMP548,SLP440
297580589,423101189,58,SMP548_R,oviIN_R,SMP548,oviIN
297580589,361312808,17,SMP548_R,SMP503_R,SMP548,SMP503
297580589,5813009620,77,SMP548_R,SMP109_R,SMP548,SMP109
297580589,455500416,12,SMP548_R,PAL02(ADL27)_L,SMP548,PAL02
297580589,298258513,307,SMP548_R,SMP108_R,SMP548,SMP108
297580589,298258611,101,SMP548_R,SLP388_R,SMP548,SLP388
297580589,5812980529,34,SMP548_R,SLP212_R,SMP548,SLP212
5813068669,573333835,3,LHCENT6_R,DM4_adPN_R,LHCENT6,DM4_adPN
5813068669,329566197,1,LHCENT6_R,SMP549_R,LHCENT6,SMP549
5813068669,297519736,1,LHCENT6_R,SLP011_R,LHCENT6,SLP011
5813068669,670915068,1,LHCENT6_R,mAL4A_L,LHCENT6,mAL4
5813068669,421313563,1,LHCENT6_R,SLP191_R,LHCENT6,SLP191
5813068669,573346324,1,LHCENT6_R,LHAV2f2_b_R,LHCENT6,LHAV2f2_b
5813068669,420965117,1,LHCENT6_R,AVLP024_R,LHCENT6,AVLP024
5813068669,328861282,5,LHCENT6_R,LHCENT1_R,LHCENT6,LHCENT1
5813068669,5813047255,2,LHCENT6_R,LHAV6a10_R,LHCENT6,LHAV6a10
5813068669,483711811,2,LHCENT6_R,SLP187_R,LHCENT6,SLP187
5813068669,328870472,4,LHCENT6_R,SLP440_R,LHCENT6,SLP440
5813068669,5813009312,14,LHCENT6_R,SLP149_R,LHCENT6,SLP149
5813068669,329578247,9,LHCENT6_R,SLP150_R,LHCENT6,SLP150
5813068669,451663172,5,LHCENT6_R,SLP018_R,LHCENT6,SLP018
5813068669,360591860,13,LHCENT6_R,SLP279_R,LHCENT6,SLP279
5813068669,457196444,2,LHCENT6_R,MBON18(a2sc)(PDL05)_L,LHCENT6,MBON18
5813068669,5813078542,4,LHCENT6_R,SLP441_R,LHCENT6,SLP441
5813068669,298258611,5,LHCENT6_R,SLP388_R,LHCENT6,SLP388
5813068669,359240144,15,LHCENT6_R,SLP015_c_R,LHCENT6,SLP015_c
5813068669,361312808,17,LHCENT6_R,SMP503_R,LHCENT6,SMP503
5813068669,393340402,12,LHCENT6_R,SLP015_e_R,LHCENT6,SLP015_e
5813068669,360236724,5,LHCENT6_R,LHAV4l1_R,LHCENT6,LHAV4l1
5813068669,420623873,2,LHCENT6_R,SLP179_b_R,LHCENT6,SLP179_b
5813068669,391311186,26,LHCENT6_R,SLP179_b_R,LHCENT6,SLP179_b
5813068669,5813020828,22,LHCENT6_R,MBON18(a2sc)_R,LHCENT6,MBON18
5813068669,297230760,12,LHCENT6_R,5-HTPMPD01_R,LHCENT6,5-HTPMPD01
5813068669,297580589,5,LHCENT6_R,SMP548_R,LHCENT6,SMP548
5813068669,574710121,3,LHCENT6_R,LHAV2f2_b_R,LHCENT6,LHAV2f2_b
5813068669,328611004,32,LHCENT6_R,LHPV5e1_R,LHCENT6,LHPV5e1
5813068669,298254384,13,LHCENT6_R,SLP376_R,LHCENT6,SLP376
5813068669,542634818,9,LHCENT6_R,DM1_lPN_R,LHCENT6,DM1_lPN
5813068669,5813020988,33,LHCENT6_R,LHMB1_R,LHCENT6,LHMB1
5813068669,330268940,6,LHCENT6_R,LHCENT9_R,LHCENT6,LHCENT9
5813068669,329566174,14,LHCENT6_R,OA-VPM3(NO2/NO3)_R,LHCENT6,OA-VPM3
5813068669,359892669,20,LHCENT6_R,SLP132_R,LHCENT6,SLP132
5813068669,390271033,2,LHCENT6_R,LHAV1e1_R,LHCENT6,LHAV1e1
5813068669,421271305,17,LHCENT6_R,SLP113_R,LHCENT6,SLP113
5813068669,359926923,8,LHCENT6_R,SLP015_c_R,LHCENT6,SLP015_c
5813068669,298931773,147,LHCENT6_R,SLP404_R,LHCENT6,SLP404
5813068669,421641859,25,LHCENT6_R,LHPD4c1_R,LHCENT6,LHPD4c1
5813068669,328533761,43,LHCENT6_R,PPL201_R,LHCENT6,PPL201
5813068669,517506265,15,LHCENT6_R,LHCENT4_R,LHCENT6,LHCENT4
5813068669,390589591,45,LHCENT6_R,SLP113_R,LHCENT6,SLP113
5813068669,329206628,13,LHCENT6_R,SLP015_e_R,LHCENT6,SLP015_e
298258611,517506265,1,SLP388_R,LHCENT4_R,SLP388,LHCENT4
298258611,329566197,1,SLP388_R,SMP549_R,SLP388,SMP549
298258611,421641859,1,SLP388_R,LHPD4c1_R,SLP388,LHPD4c1
298258611,393340402,1,SLP388_R,SLP015_e_R,SLP388,SLP015_e
298258611,328533761,1,SLP388_R,PPL201_R,SLP388,PPL201
298258611,297519736,1,SLP388_R,SLP011_R,SLP388,SLP011
298258611,330268940,4,SLP388_R,LHCENT9_R,SLP388,LHCENT9
298258611,5813009620,7,SLP388_R,SMP109_R,SLP388,SMP109
298258611,328870472,4,SLP388_R,SLP440_R,SLP388,SLP440
298258611,359892669,2,SLP388_R,SLP132_R,SLP388,SLP132
298258611,5813011119,2,SLP388_R,SLP216_R,SLP388,SLP216
298258611,5813068669,2,SLP388_R,LHCENT6_R,SLP388,LHCENT6
298258611,423101189,5,SLP388_R,oviIN_R,SLP388,oviIN
298258611,5813009312,1,SLP388_R,SLP149_R,SLP388,SLP149
298258611,361312808,38,SLP388_R,SMP503_R,SLP388,SMP503
298258611,5813078542,5,SLP388_R,SLP441_R,SLP388,SLP441
298258611,455500416,26,SLP388_R,PAL02(ADL27)_L,SLP388,PAL02
298258611,297230760,40,SLP388_R,5-HTPMPD01_R,SLP388,5-HTPMPD01
298258611,451663172,1,SLP388_R,SLP018_R,SLP388,SLP018
298258611,5812980529,19,SLP388_R,SLP212_R,SLP388,SLP212
298258611,297580589,89,SLP388_R,SMP548_R,SLP388,SMP548
298258611,328611004,58,SLP388_R,LHPV5e1_R,SLP388,LHPV5e1
298258611,360591860,23,SLP388_R,SLP279_R,SLP388,SLP279
298258611,298258513,295,SLP388_R,SMP108_R,SLP388,SMP108
5812980516,298258611,1,mAL4A_L,SLP388_R,mAL4,SLP388
5812980516,671600919,1,mAL4A_L,mAL4A_L,mAL4,mAL4
5812980516,517506265,1,mAL4A_L,LHCENT4_R,mAL4,LHCENT4
5812980516,5812980330,1,mAL4A_L,mAL3B_L,mAL4,mAL3B
5812980516,452689494,4,mAL4A_L,SMP550_R,mAL4,SMP550
5812980516,359926923,1,mAL4A_L,SLP015_c_R,mAL4,SLP015_c
5812980516,637850749,1,mAL4A_L,mAL4A_L,mAL4,mAL4
5812980516,577473231,1,mAL4A_L,mAL4A_L,mAL4,mAL4
5812980516,421641859,1,mAL4A_L,LHPD4c1_R,mAL4,LHPD4c1
5812980516,393340402,1,mAL4A_L,SLP015_e_R,mAL4,SLP015_e
5812980516,420973599,1,mAL4A_L,SLP191_R,mAL4,SLP191
5812980516,573346324,1,mAL4A_L,LHAV2f2_b_R,mAL4,LHAV2f2_b
5812980516,328870472,3,mAL4A_L,SLP440_R,mAL4,SLP440
5812980516,5813011119,3,mAL4A_L,SLP216_R,mAL4,SLP216
5812980516,671255587,2,mAL4A_L,mAL4A_L,mAL4,mAL4
5812980516,608534097,1,mAL4A_L,SLP215_R,mAL4,SLP215
5812980516,575197482,4,mAL4A_L,SMP389_R,mAL4,SMP389
5812980516,390271033,10,mAL4A_L,LHAV1e1_R,mAL4,LHAV1e1
5812980516,578189223,1,mAL4A_L,mAL3B_L,mAL4,mAL3B
5812980516,607820937,1,mAL4A_L,SLP187_R,mAL4,SLP187
5812980516,297580589,2,mAL4A_L,SMP548_R,mAL4,SMP548
5812980516,360236724,1,mAL4A_L,LHAV4l1_R,mAL4,LHAV4l1
5812980516,666818214,1,mAL4A_L,mAL4A_L,mAL4,mAL4
5812980516,451663172,3,mAL4A_L,SLP018_R,mAL4,SLP018
5812980516,668876945,2,mAL4A_L,mAL3B_L,mAL4,mAL3B
5812980516,421313563,9,mAL4A_L,SLP191_R,mAL4,SLP191
574710121,703351975,1,LHAV2f2_b_R,mAL3B_L,LHAV2f2_b,mAL3B
574710121,573346324,2,LHAV2f2_b_R,LHAV2f2_b_R,LHAV2f2_b,LHAV2f2_b
574710121,361312808,1,LHAV2f2_b_R,SMP503_R,LHAV2f2_b,SMP503
574710121,421641859,1,LHAV2f2_b_R,LHPD4c1_R,LHAV2f2_b,LHPD4c1
574710121,451663172,1,LHAV2f2_b_R,SLP018_R,LHAV2f2_b,SLP018
574710121,393340402,1,LHAV2f2_b_R,SLP015_e_R,LHAV2f2_b,SLP015_e
574710121,610571450,2,LHAV2f2_b_R,mAL3B_L,LHAV2f2_b,mAL3B
574710121,578189223,1,LHAV2f2_b_R,mAL3B_L,LHAV2f2_b,mAL3B
574710121,328870472,1,LHAV2f2_b_R,SLP440_R,LHAV2f2_b,SLP440
574710121,5812980330,4,LHAV2f2_b_R,mAL3B_L,LHAV2f2_b,mAL3B
574710121,421271305,3,LHAV2f2_b_R,SLP113_R,LHAV2f2_b,SLP113
574710121,578521941,1,LHAV2f2_b_R,SLP187_R,LHAV2f2_b,SLP187
574710121,330268940,1,LHAV2f2_b_R,LHCENT9_R,LHAV2f2_b,LHCENT9
574710121,390589591,5,LHAV2f2_b_R,SLP113_R,LHAV2f2_b,SLP113
574710121,604735525,2,LHAV2f2_b_R,LHAV2f2_a_R,LHAV2f2_b,LHAV2f2_a
574710121,517506265,2,LHAV2f2_b_R,LHCENT4_R,LHAV2f2_b,LHCENT4
574710121,668876945,4,LHAV2f2_b_R,mAL3B_L,LHAV2f2_b,mAL3B
574710121,5812980516,1,LHAV2f2_b_R,mAL4A_L,LHAV2f2_b,mAL4
574710121,360236724,1,LHAV2f2_b_R,LHAV4l1_R,LHAV2f2_b,LHAV4l1
574710121,420973599,7,LHAV2f2_b_R,SLP191_R,LHAV2f2_b,SLP191
574710121,421313563,6,LHAV2f2_b_R,SLP191_R,LHAV2f2_b,SLP191
574710121,329919036,3,LHAV2f2_b_R,aSP-g3A_R,LHAV2f2_b,aSP-g3A
574710121,329566197,21,LHAV2f2_b_R,SMP549_R,LHAV2f2_b,SMP549
360236724,298254384,2,LHAV4l1_R,SLP376_R,LHAV4l1,SLP376
360236724,330268940,1,LHAV4l1_R,LHCENT9_R,LHAV4l1,LHCENT9
360236724,298931773,1,LHAV4l1_R,SLP404_R,LHAV4l1,SLP404
360236724,451663172,1,LHAV4l1_R,SLP018_R,LHAV4l1,SLP018
360236724,329206628,2,LHAV4l1_R,SLP015_e_R,LHAV4l1,SLP015_e
360236724,328533761,1,LHAV4l1_R,PPL201_R,LHAV4l1,PPL201
360236724,297230760,4,LHAV4l1_R,5-HTPMPD01_R,LHAV4l1,5-HTPMPD01
360236724,483711811,1,LHAV4l1_R,SLP187_R,LHAV4l1,SLP187
360236724,361312808,2,LHAV4l1_R,SMP503_R,LHAV4l1,SMP503
360236724,5813020988,1,LHAV4l1_R,LHMB1_R,LHAV4l1,LHMB1
360236724,5813068669,4,LHAV4l1_R,LHCENT6_R,LHAV4l1,LHCENT6
360236724,517506265,6,LHAV4l1_R,LHCENT4_R,LHAV4l1,LHCENT4
360236724,421641859,11,LHAV4l1_R,LHPD4c1_R,LHAV4l1,LHPD4c1
360236724,390271033,2,LHAV4l1_R,LHAV1e1_R,LHAV4l1,LHAV1e1
360236724,578521941,1,LHAV4l1_R,SLP187_R,LHAV4l1,SLP187
360236724,328861282,4,LHAV4l1_R,LHCENT1_R,LHAV4l1,LHCENT1
360236724,421271305,22,LHAV4l1_R,SLP113_R,LHAV4l1,SLP113
360236724,393340402,8,LHAV4l1_R,SLP015_e_R,LHAV4l1,SLP015_e
360236724,5813009312,42,LHAV4l1_R,SLP149_R,LHAV4l1,SLP149
360236724,420965117,2,LHAV4l1_R,AVLP024_R,LHAV4l1,AVLP024
360236724,328611004,8,LHAV4l1_R,LHPV5e1_R,LHAV4l1,LHPV5e1
360236724,390589591,51,LHAV4l1_R,SLP113_R,LHAV4l1,SLP113
329566174,359892669,5,OA-VPM3(NO2/NO3)_R,SLP132_R,OA-VPM3,SLP132
329566174,390589591,5,OA-VPM3(NO2/NO3)_R,SLP113_R,OA-VPM3,SLP113
329566174,455500416,1,OA-VPM3(NO2/NO3)_R,PAL02(ADL27)_L,OA-VPM3,PAL02
329566174,5813009312,2,OA-VPM3(NO2/NO3)_R,SLP149_R,OA-VPM3,SLP149
329566174,421313563,4,OA-VPM3(NO2/NO3)_R,SLP191_R,OA-VPM3,SLP191
329566174,360236724,12,OA-VPM3(NO2/NO3)_R,LHAV4l1_R,OA-VPM3,LHAV4l1
329566174,607820937,3,OA-VPM3(NO2/NO3)_R,SLP187_R,OA-VPM3,SLP187
329566174,329578247,3,OA-VPM3(NO2/NO3)_R,SLP150_R,OA-VPM3,SLP150
329566174,420965117,3,OA-VPM3(NO2/NO3)_R,AVLP024_R,OA-VPM3,AVLP024
329566174,578521941,3,OA-VPM3(NO2/NO3)_R,SLP187_R,OA-VPM3,SLP187
329566174,670915068,2,OA-VPM3(NO2/NO3)_R,mAL4A_L,OA-VPM3,mAL4
329566174,360591860,10,OA-VPM3(NO2/NO3)_R,SLP279_R,OA-VPM3,SLP279
329566174,577473231,3,OA-VPM3(NO2/NO3)_R,mAL4A_L,OA-VPM3,mAL4
329566174,483711811,1,OA-VPM3(NO2/NO3)_R,SLP187_R,OA-VPM3,SLP187
329566174,421271305,4,OA-VPM3(NO2/NO3)_R,SLP113_R,OA-VPM3,SLP113
329566174,359926923,3,OA-VPM3(NO2/NO3)_R,SLP015_c_R,OA-VPM3,SLP015_c
329566174,5813047255,5,OA-VPM3(NO2/NO3)_R,LHAV6a10_R,OA-VPM3,LHAV6a10
329566174,5813078542,17,OA-VPM3(NO2/NO3)_R,SLP441_R,OA-VPM3,SLP441
329566174,5813020828,2,OA-VPM3(NO2/NO3)_R,MBON18(a2sc)_R,OA-VPM3,MBON18
329566174,390271033,10,OA-VPM3(NO2/NO3)_R,LHAV1e1_R,OA-VPM3,LHAV1e1
329566174,359240144,14,OA-VPM3(NO2/NO3)_R,SLP015_c_R,OA-VPM3,SLP015_c
329566174,421641859,21,OA-VPM3(NO2/NO3)_R,LHPD4c1_R,OA-VPM3,LHPD4c1
329566174,574710121,1,OA-VPM3(NO2/NO3)_R,LHAV2f2_b_R,OA-VPM3,LHAV2f2_b
329566174,5813020988,5,OA-VPM3(NO2/NO3)_R,LHMB1_R,OA-VPM3,LHMB1
329566174,298931773,16,OA-VPM3(NO2/NO3)_R,SLP404_R,OA-VPM3,SLP404
329566174,420973599,5,OA-VPM3(NO2/NO3)_R,SLP191_R,OA-VPM3,SLP191
329566174,5813068669,20,OA-VPM3(NO2/NO3)_R,LHCENT6_R,OA-VPM3,LHCENT6
329566174,5813011119,2,OA-VPM3(NO2/NO3)_R,SLP216_R,OA-VPM3,SLP216
329566174,361312808,31,OA-VPM3(NO2/NO3)_R,SMP503_R,OA-VPM3,SMP503
329566174,517506265,13,OA-VPM3(NO2/NO3)_R,LHCENT4_R,OA-VPM3,LHCENT4
329566174,298258611,15,OA-VPM3(NO2/NO3)_R,SLP388_R,OA-VPM3,SLP388
329566174,457196444,1,OA-VPM3(NO2/NO3)_R,MBON18(a2sc)(PDL05)_L,OA-VPM3,MBON18
329566174,420623873,10,OA-VPM3(NO2/NO3)_R,SLP179_b_R,OA-VPM3,SLP179_b
329566174,328870472,9,OA-VPM3(NO2/NO3)_R,SLP440_R,OA-VPM3,SLP440
329566174,391311186,13,OA-VPM3(NO2/NO3)_R,SLP179_b_R,OA-VPM3,SLP179_b
329566174,298254384,6,OA-VPM3(NO2/NO3)_R,SLP376_R,OA-VPM3,SLP376
329566174,330268940,44,OA-VPM3(NO2/NO3)_R,LHCENT9_R,OA-VPM3,LHCENT9
329566174,423101189,33,OA-VPM3(NO2/NO3)_R,oviIN_R,OA-VPM3,oviIN
329566174,328861282,13,OA-VPM3(NO2/NO3)_R,LHCENT1_R,OA-VPM3,LHCENT1
329566174,5813009620,3,OA-VPM3(NO2/NO3)_R,SMP109_R,OA-VPM3,SMP109
329566174,329566197,6,OA-VPM3(NO2/NO3)_R,SMP549_R,OA-VPM3,SMP549
329566174,5813040707,7,OA-VPM3(NO2/NO3)_R,SLP259_R,OA-VPM3,SLP259
329566174,297230760,21,OA-VPM3(NO2/NO3)_R,5-HTPMPD01_R,OA-VPM3,5-HTPMPD01
329566174,328533761,106,OA-VPM3(NO2/NO3)_R,PPL201_R,OA-VPM3,PPL201
329566174,5813019955,4,OA-VPM3(NO2/NO3)_R,SLP057_R,OA-VPM3,SLP057
329566174,297580589,22,OA-VPM3(NO2/NO3)_R,SMP548_R,OA-VPM3,SMP548
329566174,297519736,45,OA-VPM3(NO2/NO3)_R,SLP011_R,OA-VPM3,SLP011
329566174,298258513,27,OA-VPM3(NO2/NO3)_R,SMP108_R,OA-VPM3,SMP108
329566174,328611004,10,OA-VPM3(NO2/NO3)_R,LHPV5e1_R,OA-VPM3,LHPV5e1
329566174,329206628,2,OA-VPM3(NO2/NO3)_R,SLP015_e_R,OA-VPM3,SLP015_e
329566174,666818214,1,OA-VPM3(NO2/NO3)_R,mAL4A_L,OA-VPM3,mAL4
329566174,573333835,1,OA-VPM3(NO2/NO3)_R,DM4_adPN_R,OA-VPM3,DM4_adPN
329566174,5813083780,1,OA-VPM3(NO2/NO3)_R,SMP385_R,OA-VPM3,SMP385
329566174,421650982,1,OA-VPM3(NO2/NO3)_R,aSP-g3B_R,OA-VPM3,aSP-g3B
329566174,5812980330,1,OA-VPM3(NO2/NO3)_R,mAL3B_L,OA-VPM3,mAL3B
329566174,668876945,2,OA-VPM3(NO2/NO3)_R,mAL3B_L,OA-VPM3,mAL3B
329566174,573346324,1,OA-VPM3(NO2/NO3)_R,LHAV2f2_b_R,OA-VPM3,LHAV2f2_b
329566174,452689494,1,OA-VPM3(NO2/NO3)_R,SMP550_R,OA-VPM3,SMP550
329566174,604735525,1,OA-VPM3(NO2/NO3)_R,LHAV2f2_a_R,OA-VPM3,LHAV2f2_a
329566174,329919036,2,OA-VPM3(NO2/NO3)_R,aSP-g3A_R,OA-VPM3,aSP-g3A
329566174,5812980529,2,OA-VPM3(NO2/NO3)_R,SLP212_R,OA-VPM3,SLP212
610571450,328870472,1,mAL3B_L,SLP440_R,mAL3B,SLP440
610571450,329566174,1,mAL3B_L,OA-VPM3(NO2/NO3)_R,mAL3B,OA-VPM3
610571450,574710121,1,mAL3B_L,LHAV2f2_b_R,mAL3B,LHAV2f2_b
610571450,734724111,1,mAL3B_L,mAL3A_L,mAL3B,mAL3A
610571450,735415046,2,mAL3B_L,mAL3A_L,mAL3B,mAL3A
610571450,5812980330,2,mAL3B_L,mAL3B_L,mAL3B,mAL3B
610571450,671604934,1,mAL3B_L,mAL3A_L,mAL3B,mAL3A
610571450,953004705,1,mAL3B_L,mAL3A_L,mAL3B,mAL3A
610571450,5813040707,3,mAL3B_L,SLP259_R,mAL3B,SLP259
610571450,452689494,1,mAL3B_L,SMP550_R,mAL3B,SMP550
610571450,921969761,1,mAL3B_L,mAL3A_L,mAL3B,mAL3A
610571450,420623873,4,mAL3B_L,SLP179_b_R,mAL3B,SLP179_b
610571450,607820937,1,mAL3B_L,SLP187_R,mAL3B,SLP187
